Branch,Cutoff,Category,College,College Code,Location
CE,105004,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,15829,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,28243,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,102916,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,26209,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,158496,2BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
AI,17632,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CD,17730,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,106075,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,12431,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,22407,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,53378,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,15973,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,162417,3AG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
AI,15875,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CD,19584,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,112789,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,11853,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,23399,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,60300,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,15864,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,176400,3BG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
AI,48742,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CD,67977,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,173939,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,45450,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,72427,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,149123,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,64664,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,,SCG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
AI,51664,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CD,,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,104121,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,29619,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,43736,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,72578,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,43654,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,,STG,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
AI,41130,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CD,47103,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,106448,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CS,24713,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EC,31043,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
EE,,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
IE,26242,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
ME,,GMK,Dayananda Sagar Academy of Technology Kanakapur Main Road,E212,Bangalore
CE,182261,GM,Lingarajappa Engineering College,E213,Bidar
CS,41999,GM,Lingarajappa Engineering College,E213,Bidar
EC,108095,GM,Lingarajappa Engineering College,E213,Bidar
EE,173845,GM,Lingarajappa Engineering College,E213,Bidar
ME,,GM,Lingarajappa Engineering College,E213,Bidar
CE,,1G,Lingarajappa Engineering College,E213,Bidar
CS,,1G,Lingarajappa Engineering College,E213,Bidar
EC,168424,1G,Lingarajappa Engineering College,E213,Bidar
EE,,1G,Lingarajappa Engineering College,E213,Bidar
ME,,1G,Lingarajappa Engineering College,E213,Bidar
CE,,2AG,Lingarajappa Engineering College,E213,Bidar
CS,66584,2AG,Lingarajappa Engineering College,E213,Bidar
EC,145688,2AG,Lingarajappa Engineering College,E213,Bidar
EE,,2AG,Lingarajappa Engineering College,E213,Bidar
ME,,2AG,Lingarajappa Engineering College,E213,Bidar
CE,,2BG,Lingarajappa Engineering College,E213,Bidar
CS,,2BG,Lingarajappa Engineering College,E213,Bidar
EC,162441,2BG,Lingarajappa Engineering College,E213,Bidar
EE,,2BG,Lingarajappa Engineering College,E213,Bidar
ME,,2BG,Lingarajappa Engineering College,E213,Bidar
CE,,3AG,Lingarajappa Engineering College,E213,Bidar
CS,,3AG,Lingarajappa Engineering College,E213,Bidar
EC,,3AG,Lingarajappa Engineering College,E213,Bidar
EE,,3AG,Lingarajappa Engineering College,E213,Bidar
ME,,3AG,Lingarajappa Engineering College,E213,Bidar
CE,,3BG,Lingarajappa Engineering College,E213,Bidar
CS,64699,3BG,Lingarajappa Engineering College,E213,Bidar
EC,,3BG,Lingarajappa Engineering College,E213,Bidar
EE,,3BG,Lingarajappa Engineering College,E213,Bidar
ME,,3BG,Lingarajappa Engineering College,E213,Bidar
CE,,GMK,Lingarajappa Engineering College,E213,Bidar
CS,,GMK,Lingarajappa Engineering College,E213,Bidar
EC,,GMK,Lingarajappa Engineering College,E213,Bidar
EE,,GMK,Lingarajappa Engineering College,E213,Bidar
ME,,GMK,Lingarajappa Engineering College,E213,Bidar
CE,,SCG,Lingarajappa Engineering College,E213,Bidar
CS,71703,SCG,Lingarajappa Engineering College,E213,Bidar
EC,162802,SCG,Lingarajappa Engineering College,E213,Bidar
EE,,SCG,Lingarajappa Engineering College,E213,Bidar
ME,,SCG,Lingarajappa Engineering College,E213,Bidar
CE,,STG,Lingarajappa Engineering College,E213,Bidar
CS,,STG,Lingarajappa Engineering College,E213,Bidar
EC,,STG,Lingarajappa Engineering College,E213,Bidar
EE,,STG,Lingarajappa Engineering College,E213,Bidar
ME,,STG,Lingarajappa Engineering College,E213,Bidar
CE,166743,GM,Shetty Institute of Technology,E216,Gulbarga
CS,52659,GM,Shetty Institute of Technology,E216,Gulbarga
EE,183057,GM,Shetty Institute of Technology,E216,Gulbarga
CE,,1G,Shetty Institute of Technology,E216,Gulbarga
CS,75779,1G,Shetty Institute of Technology,E216,Gulbarga
EE,,1G,Shetty Institute of Technology,E216,Gulbarga
CE,,2AG,Shetty Institute of Technology,E216,Gulbarga
CS,73975,2AG,Shetty Institute of Technology,E216,Gulbarga
EE,,2AG,Shetty Institute of Technology,E216,Gulbarga
CE,,2BG,Shetty Institute of Technology,E216,Gulbarga
CS,,2BG,Shetty Institute of Technology,E216,Gulbarga
EE,,2BG,Shetty Institute of Technology,E216,Gulbarga
CE,,3AG,Shetty Institute of Technology,E216,Gulbarga
CS,,3AG,Shetty Institute of Technology,E216,Gulbarga
EE,,3AG,Shetty Institute of Technology,E216,Gulbarga
CE,,3BG,Shetty Institute of Technology,E216,Gulbarga
CS,,3BG,Shetty Institute of Technology,E216,Gulbarga
EE,,3BG,Shetty Institute of Technology,E216,Gulbarga
CE,,SCG,Shetty Institute of Technology,E216,Gulbarga
CS,66672,SCG,Shetty Institute of Technology,E216,Gulbarga
EE,,SCG,Shetty Institute of Technology,E216,Gulbarga
CE,,STG,Shetty Institute of Technology,E216,Gulbarga
CS,,STG,Shetty Institute of Technology,E216,Gulbarga
EE,,STG,Shetty Institute of Technology,E216,Gulbarga
CE,181992,GM,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,89301,GM,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,102228,2AG,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,95926,3BG,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,141174,SCG,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,109202,STG,Girijabai Sail Institute of Technology Majali Village,E217,Karwar
CS,85735,GM,Mangalore Marine College and Technology,E219,Mangalore
ME,157556,GM,Mangalore Marine College and Technology,E219,Mangalore
MR,181910,GM,Mangalore Marine College and Technology,E219,Mangalore
CS,92968,1G,Mangalore Marine College and Technology,E219,Mangalore
ME,,1G,Mangalore Marine College and Technology,E219,Mangalore
MR,,1G,Mangalore Marine College and Technology,E219,Mangalore
CS,104154,2AG,Mangalore Marine College and Technology,E219,Mangalore
ME,,2AG,Mangalore Marine College and Technology,E219,Mangalore
MR,,2AG,Mangalore Marine College and Technology,E219,Mangalore
CS,104572,2BG,Mangalore Marine College and Technology,E219,Mangalore
ME,,2BG,Mangalore Marine College and Technology,E219,Mangalore
MR,,2BG,Mangalore Marine College and Technology,E219,Mangalore
CS,87756,3AG,Mangalore Marine College and Technology,E219,Mangalore
ME,,3AG,Mangalore Marine College and Technology,E219,Mangalore
MR,,3AG,Mangalore Marine College and Technology,E219,Mangalore
CS,86571,3BG,Mangalore Marine College and Technology,E219,Mangalore
ME,,3BG,Mangalore Marine College and Technology,E219,Mangalore
MR,,3BG,Mangalore Marine College and Technology,E219,Mangalore
CS,88833,GMK,Mangalore Marine College and Technology,E219,Mangalore
ME,,GMK,Mangalore Marine College and Technology,E219,Mangalore
MR,,GMK,Mangalore Marine College and Technology,E219,Mangalore
CS,180913,SCG,Mangalore Marine College and Technology,E219,Mangalore
ME,,SCG,Mangalore Marine College and Technology,E219,Mangalore
MR,,SCG,Mangalore Marine College and Technology,E219,Mangalore
CS,,STG,Mangalore Marine College and Technology,E219,Mangalore
ME,,STG,Mangalore Marine College and Technology,E219,Mangalore
MR,,STG,Mangalore Marine College and Technology,E219,Mangalore
CS,35251,1G,Alliance University,E220,Bangalore
SE,102751,1G,Alliance University,E220,Bangalore
CE,159475,GM,Alliance University,E220,Bangalore
CS,21160,GM,Alliance University,E220,Bangalore
EC,46566,GM,Alliance University,E220,Bangalore
EE,183179,GM,Alliance University,E220,Bangalore
IG,44564,GM,Alliance University,E220,Bangalore
ME,115733,GM,Alliance University,E220,Bangalore
SE,71419,GM,Alliance University,E220,Bangalore
CS,28321,2AG,Alliance University,E220,Bangalore
EC,69739,2AG,Alliance University,E220,Bangalore
IG,51349,2AG,Alliance University,E220,Bangalore
SE,80002,2AG,Alliance University,E220,Bangalore
IG,54070,2BG,Alliance University,E220,Bangalore
SE,109129,2BG,Alliance University,E220,Bangalore
IG,46912,3AG,Alliance University,E220,Bangalore
SE,88762,3AG,Alliance University,E220,Bangalore
EC,56188,3BG,Alliance University,E220,Bangalore
IG,47616,3BG,Alliance University,E220,Bangalore
SE,78907,3BG,Alliance University,E220,Bangalore
CS,60709,SCG,Alliance University,E220,Bangalore
EC,91952,SCG,Alliance University,E220,Bangalore
IG,167538,SCG,Alliance University,E220,Bangalore
SE,163453,SCG,Alliance University,E220,Bangalore
CS,29430,STG,Alliance University,E220,Bangalore
EC,90556,STG,Alliance University,E220,Bangalore
IG,71434,STG,Alliance University,E220,Bangalore
CS,29315,GMK,Alliance University,E220,Bangalore
SE,79697,GMK,Alliance University,E220,Bangalore
CE,180143,GM,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,58741,GM,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,80780,GM,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,174171,GM,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,1G,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,,1G,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,136149,1G,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,1G,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,2AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,77163,2AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,98599,2AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,2AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,2BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,73356,2BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,,2BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,2BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,3AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,68624,3AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,,3AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,3AG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,3BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,67216,3BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,,3BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,3BG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,SCG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,86346,SCG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,135231,SCG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,SCG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,STG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,96813,STG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,135233,STG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,STG,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CE,,GMK,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,,GMK,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
EC,83337,GMK,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
ME,,GMK,Biluru Gurubasva Mahaswamiji Institute of Technology Mudhol,E221,Bagalkot Dist
CS,43871,GM,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,72218,GM,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,GM,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,46720,1G,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,74297,1G,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,1G,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,52259,2AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,82874,2AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,2AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,49802,2BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,73287,2BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,2BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,44710,3AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,76278,3AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,3AG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,45025,3BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,81823,3BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,3BG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,79198,GMK,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,,GMK,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,GMK,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,94792,SCG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,135124,SCG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,SCG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CS,79980,STG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
EC,,STG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
ME,,STG,Cambridge Institutute of TechnologyNorth Campus,E222,Bangalore
CE,143660,GM,Cauvery Institute of Technology ,E227,Mandya
CS,65010,GM,Cauvery Institute of Technology ,E227,Mandya
EC,77605,GM,Cauvery Institute of Technology ,E227,Mandya
ME,170318,GM,Cauvery Institute of Technology ,E227,Mandya
CE,145513,1G,Cauvery Institute of Technology ,E227,Mandya
CS,85796,1G,Cauvery Institute of Technology ,E227,Mandya
EC,109721,1G,Cauvery Institute of Technology ,E227,Mandya
ME,,1G,Cauvery Institute of Technology ,E227,Mandya
CE,,2AG,Cauvery Institute of Technology ,E227,Mandya
CS,89898,2AG,Cauvery Institute of Technology ,E227,Mandya
EC,108922,2AG,Cauvery Institute of Technology ,E227,Mandya
ME,,2AG,Cauvery Institute of Technology ,E227,Mandya
CE,144046,2BG,Cauvery Institute of Technology ,E227,Mandya
CS,84394,2BG,Cauvery Institute of Technology ,E227,Mandya
EC,143278,2BG,Cauvery Institute of Technology ,E227,Mandya
ME,,2BG,Cauvery Institute of Technology ,E227,Mandya
CE,153952,3AG,Cauvery Institute of Technology ,E227,Mandya
CS,66805,3AG,Cauvery Institute of Technology ,E227,Mandya
EC,81705,3AG,Cauvery Institute of Technology ,E227,Mandya
ME,,3AG,Cauvery Institute of Technology ,E227,Mandya
CE,,3BG,Cauvery Institute of Technology ,E227,Mandya
CS,74396,3BG,Cauvery Institute of Technology ,E227,Mandya
EC,,3BG,Cauvery Institute of Technology ,E227,Mandya
ME,,3BG,Cauvery Institute of Technology ,E227,Mandya
CE,179156,SCG,Cauvery Institute of Technology ,E227,Mandya
CS,126594,SCG,Cauvery Institute of Technology ,E227,Mandya
EC,152645,SCG,Cauvery Institute of Technology ,E227,Mandya
ME,,SCG,Cauvery Institute of Technology ,E227,Mandya
CE,,STG,Cauvery Institute of Technology ,E227,Mandya
CS,89376,STG,Cauvery Institute of Technology ,E227,Mandya
EC,131290,STG,Cauvery Institute of Technology ,E227,Mandya
